Indiv	NatalYear	CoreNestling	ImmCohort	InclBr
1713-49248	2011	Y	NA	N
1713-49249	2011	Y	NA	N
1713-49250	2011	Y	NA	N
1713-49251	2011	Y	NA	N
1713-49265	2011	Y	NA	N
1713-49266	2011	Y	NA	N
1713-49267	2011	Y	NA	N
1713-49268	2011	Y	NA	N
1713-49271	2011	N	NA	N
1713-49290	2011	Y	NA	N
1713-49291	2011	Y	NA	N
1713-49292	2011	Y	NA	N
1713-49293	2011	Y	NA	N
1713-49338	2012	Y	NA	N
1713-49339	2012	Y	NA	N
1713-49340	2012	Y	NA	N
1713-49341	2012	Y	NA	N
1713-49342	2012	Y	NA	N
1713-49343	2012	Y	NA	N
1713-49344	2012	Y	NA	N
1713-49345	2012	Y	NA	N
1713-49363	2012	Y	NA	N
1713-49364	2012	Y	NA	N
1713-49549	2012	N	NA	N
1713-49550	2012	N	NA	N
1713-49707	2013	Y	NA	N
1713-49708	2013	Y	NA	N
1713-49709	2013	Y	NA	N
1713-49715	2013	Y	NA	N
1713-49716	2013	Y	NA	N
1713-49717	2013	Y	NA	N
1713-49749	2013	Y	NA	N
1713-49750	2013	Y	NA	N
1713-49751	2013	Y	NA	N
1713-49762	2013	Y	NA	N
1713-49763	2013	Y	NA	N
1713-49764	2013	Y	NA	N
1713-49765	2013	Y	NA	N
1713-49766	2013	Y	NA	N
1713-49767	2013	Y	NA	N
1713-49768	2013	Y	NA	N
1713-49769	2013	Y	NA	N
1713-49770	2013	Y	NA	N
1713-49779	2013	Y	NA	N
1713-49780	2013	Y	NA	N
1713-49801	2013	N	NA	N
1713-49802	2013	N	NA	N
1713-49803	2013	N	NA	N
1713-49804	2013	N	NA	N
1713-49816	2013	N	NA	N
1713-49817	2013	N	NA	N
1713-49818	2013	N	NA	N
1713-49819	2013	N	NA	N
1713-49828	2013	N	NA	N
1713-49829	2013	N	NA	N
1713-49830	2013	N	NA	N
1713-49854	2013	N	NA	N
1713-49861	2013	N	NA	N
1713-49862	2013	N	NA	N
1713-49863	2013	N	NA	N
1713-49864	2013	N	NA	N
1713-49865	2013	N	NA	N
1713-49868	2013	N	NA	N
1713-89697	2014	N	NA	N
1713-89698	2014	N	NA	N
1713-89699	2014	N	NA	N
1713-89720	2014	N	NA	N
1713-89721	2014	N	NA	N
6558	2010	Y	NA	N
q-nn	2013	Y	NA	N
1713-49884	2013	N	NA	N
1603-17457	NA	N	NA	N
1043-80117	NA	N	NA	N
1453-38967	1990	Y	NA	N
1453-38968	1990	Y	NA	Y
1453-63583	1993	Y	NA	N
1453-63584	1993	Y	NA	N
1453-63585	1993	Y	NA	N
1453-63586	1993	Y	NA	N
1453-72763	1994	Y	NA	N
1453-72764	1994	Y	NA	N
1453-72765	1994	Y	NA	N
1453-72766	1994	Y	NA	N
1453-78102	NA	N	NA	Y
1453-78103	NA	N	NA	N
1573-97951	2004	N	NA	N
1603-51799	2008	N	NA	N
1603-51800	2008	N	NA	N
1603-51801	2008	N	NA	N
1573-97953	NA	N	NA	N
1713-13937	NA	N	NA	N
1713-13966	2011	N	NA	N
1713-13967	2011	N	NA	N
1603-17236	NA	N	NA	N
1603-51817	NA	N	NA	N
1603-51892	2009	N	NA	N
1603-51893	2009	N	NA	N
1603-51894	2009	N	NA	N
1603-51895	2009	N	NA	N
1713-13386	2010	N	NA	N
1713-13387	2010	N	NA	N
1713-13388	2010	N	NA	N
1713-13389	2010	N	NA	N
1713-49035	2011	N	NA	N
1713-49036	2011	N	NA	N
1713-49037	2011	N	NA	N
1713-49038	2011	N	NA	N
1603-51552	2008	N	NA	N
1603-51553	2008	N	NA	N
1603-17437	NA	N	NA	N
1603-17442	2006	N	NA	N
1603-17447	2006	N	NA	N
1603-51153	NA	N	NA	N
UF1_CWPmom	NA	N	NA	N
1603-51807	2008	N	NA	N
1603-51819	NA	N	NA	N
1713-13659	2010	N	NA	N
1713-13660	2010	N	NA	N
1713-49212	2011	N	NA	N
1713-49213	2011	N	NA	N
1603-51555	2008	N	NA	N
1713-13936	2010	N	NA	N
1713-13942	NA	N	NA	N
UM15_HNBdad	NA	N	NA	N
1713-49324	NA	N	NA	N
1053-56686	NA	N	NA	Y
1453-63507	1993	Y	NA	Y
1453-63508	1993	Y	NA	N
1453-72726	1994	Y	NA	N
1453-72727	1994	Y	NA	N
1453-78156	1995	Y	NA	N
1453-78157	1995	Y	NA	Y
1453-78158	1995	Y	NA	N
1453-78295	1996	Y	NA	N
1453-78296	1996	Y	NA	Y
1513-50257	1999	N	NA	N
1513-50704	2000	Y	NA	N
1513-50705	2000	Y	NA	N
1513-50706	2000	Y	NA	Y
1513-50707	2000	Y	NA	N
1513-50854	2000	N	NA	Y
1513-50855	2000	N	NA	N
1513-50857	2000	N	NA	N
1513-50983	2001	Y	NA	N
1513-50984	2001	Y	NA	N
1513-50985	2001	Y	NA	N
1513-50986	2001	Y	NA	N
1573-65082	2004	N	NA	N
1603-16635	NA	N	NA	N
1603-17176	2006	N	NA	N
1603-17177	2006	N	NA	N
1603-17178	2006	N	NA	N
1603-51039	2007	N	NA	N
1603-51040	2007	N	NA	N
1603-51154	NA	N	NA	N
1603-51618	2008	N	NA	N
1603-51824	2000	N	NA	Y
1713-13767	NA	N	NA	N
1713-13934	NA	N	NA	N
1713-13940	NA	N	NA	N
1713-49245	2011	Y	NA	N
1713-49246	2011	Y	NA	N
1713-49260	NA	N	NA	N
1713-49321	NA	N	NA	N
1713-49327	NA	N	NA	N
1713-49701	NA	N	NA	N
1713-49752	2013	Y	NA	N
1713-89618	2014	N	NA	N
1713-89619	2014	N	NA	N
1713-89620	2014	N	NA	N
1713-89728	2014	N	NA	N
1713-89729	2014	N	NA	N
1063-43100	2002	N	NA	N
1063-43401	2002	N	NA	N
1063-43402	2002	N	NA	N
1063-43441	2003	N	NA	N
1063-43442	2003	N	NA	N
1063-43443	2003	N	NA	N
1063-43444	2003	N	NA	N
1063-43488	1996	Y	NA	Y
1063-43596	2003	Y	NA	N
1063-43597	2003	Y	NA	N
1063-43598	2003	Y	NA	N
1063-48657	2001	N	NA	N
1063-48658	2001	N	NA	N
1063-48682	2001	N	NA	N
1063-48683	2001	N	NA	N
1063-48684	2001	N	NA	N
1063-48955	2002	N	NA	N
1063-48956	2002	N	NA	N
1063-48957	2002	N	NA	N
1063-48958	2002	N	NA	N
1173-04994	1999	N	NA	N
1173-04995	1999	N	NA	N
1173-04996	1999	N	NA	N
1513-02065	1997	N	NA	N
1513-50825	2000	N	NA	N
1513-50826	2000	N	NA	Y
1573-65071	2004	N	NA	N
1573-65072	2004	N	NA	N
1573-65073	2004	N	NA	N
1573-65998	2004	Y	NA	N
1573-65999	2004	Y	NA	N
1573-66000	2004	Y	NA	N
1573-66074	2013	Y	NA	N
1573-66501	2004	Y	NA	N
1573-66509	2004	Y	NA	N
1573-66510	2004	Y	NA	N
1573-66511	2004	Y	NA	N
1573-66512	2004	Y	NA	N
1603-16553	2005	N	NA	N
1603-16554	2005	N	NA	N
1603-16609	2005	Y	NA	N
1603-16610	2005	Y	NA	N
1603-16611	2005	Y	NA	N
1603-17133	2006	N	NA	N
1603-17134	2006	N	NA	N
1603-17135	2006	N	NA	N
1603-17203	2006	Y	NA	N
1603-17204	2006	Y	NA	N
1603-17205	2006	Y	NA	N
1603-17206	2006	Y	NA	N
1603-17418	2006	Y	NA	N
1603-17419	2006	Y	NA	N
1603-17420	2006	Y	NA	N
1603-51753	2008	Y	NA	N
1603-51754	2008	Y	NA	N
1603-51755	2008	Y	NA	N
1603-51756	2008	Y	NA	N
1713-13307	2009	Y	NA	N
1713-13308	2009	Y	NA	N
1713-13309	2009	Y	NA	N
1713-13375	2010	N	NA	N
1713-13663	2010	Y	NA	N
1713-13664	2010	Y	NA	N
1713-13665	2010	Y	NA	N
1713-13666	2010	Y	NA	N
1713-13671	2010	Y	NA	N
1713-13672	2010	Y	NA	N
1713-49269	2011	Y	NA	N
1713-49270	2011	Y	NA	N
1713-49759	2013	Y	NA	N
1713-49760	2013	Y	NA	N
1713-49761	2013	Y	NA	N
1713-89658	2014	N	NA	N
1713-89659	2014	N	NA	N
1713-89660	2014	N	NA	N
1063-43061	2002	N	NA	N
1063-43062	2002	N	NA	N
1063-43063	2002	N	NA	N
1063-43125	2002	Y	NA	N
1063-43126	2002	Y	NA	N
1063-43462	2003	N	NA	N
1063-43463	2003	N	NA	N
1063-43497	2003	N	NA	N
1063-43579	2003	Y	NA	N
1063-43580	2003	Y	NA	N
1063-43581	2003	Y	NA	N
1453-39091	1991	Y	NA	Y
1453-39092	1991	Y	NA	N
1453-63542	1993	Y	NA	N
1453-63543	1993	Y	NA	N
1453-63544	1993	Y	NA	N
1453-63545	1993	Y	NA	N
1453-78138	1995	Y	NA	N
1453-78287	1996	Y	NA	Y
1453-78288	1996	Y	NA	N
1453-78289	1996	Y	NA	N
1513-50158	1999	Y	NA	N
1513-50159	1999	Y	NA	Y
1513-50792	2000	Y	NA	Y
1573-65961	2004	N	NA	N
1573-65962	2004	N	NA	N
1573-65963	2004	N	NA	N
1573-66506	2004	Y	NA	N
1573-97983	2005	N	NA	N
1573-97984	2005	N	NA	N
1573-97985	2005	N	NA	N
1573-97986	2005	N	NA	N
1603-16677	2006	Y	NA	N
1603-16678	2006	Y	NA	N
1603-16679	2006	Y	NA	N
1603-17269	2006	N	NA	N
1603-17299	2006	Y	NA	N
1603-17300	2006	Y	NA	N
1603-17401	2006	Y	NA	N
1603-51115	2007	N	NA	N
1603-51116	2007	N	NA	N
1603-51117	2007	N	NA	N
1603-51133	2007	Y	NA	N
1603-51134	2007	Y	NA	N
1603-51141	2007	Y	NA	N
1603-51142	2007	Y	NA	N
1603-51143	2007	Y	NA	N
1603-51144	2007	Y	NA	N
1603-51507	2008	Y	NA	N
1603-51508	2008	Y	NA	N
1603-51509	2008	Y	NA	N
1603-51510	2008	Y	NA	N
1603-51577	2008	Y	NA	N
1603-51578	2008	Y	NA	N
1603-51718	2008	Y	NA	N
1603-51719	2008	Y	NA	N
1603-51793	2008	Y	NA	N
1603-51794	2008	Y	NA	N
1603-51835	2009	Y	NA	N
1603-51836	2009	Y	NA	N
1603-51837	2009	Y	NA	N
1713-13337	2002	Y	NA	N
1713-13684	2010	Y	NA	N
1713-13685	2010	Y	NA	N
1713-49094	2011	Y	NA	N
1713-49095	2011	Y	NA	N
1713-49096	2011	Y	NA	N
1713-49117	2011	N	NA	N
1713-49261	2011	Y	NA	N
1713-49262	2011	Y	NA	N
1713-49263	2011	Y	NA	N
1713-49285	2011	Y	NA	N
1713-49301	2011	Y	NA	N
1713-49302	2011	Y	NA	N
1713-49303	2011	Y	NA	N
1713-49371	2012	Y	NA	N
1713-49372	2012	Y	NA	N
1713-89639	2014	N	NA	N
1713-89640	2014	N	NA	N
1713-89641	2014	N	NA	N
1713-89642	2014	N	NA	N
1713-89670	2014	N	NA	N
1713-89671	2014	N	NA	N
1713-89672	2014	N	NA	N
1713-89673	2014	N	NA	N
1063-42870	2002	Y	NA	N
1513-50086	2013	Y	NA	N
1513-50087	2013	Y	NA	N
1513-50088	2013	Y	NA	N
1513-50098	2013	Y	NA	N
1513-50099	2013	Y	NA	N
1513-50100	2013	Y	NA	N
1573-66507	2004	Y	NA	N
1573-66508	2004	Y	NA	N
1573-66629	2004	N	NA	N
1573-66630	2004	N	NA	N
1573-66631	2004	N	NA	N
1573-66662	2005	N	NA	N
1573-66663	2005	N	NA	N
1603-16695	2006	Y	NA	N
1603-16696	2006	Y	NA	N
1603-17136	2006	N	NA	N
1603-17140	2006	N	NA	N
1603-17141	2006	N	NA	N
1603-17145	2006	N	NA	N
1603-17146	2006	N	NA	N
1603-17157	2006	N	NA	N
1603-17158	2006	N	NA	N
1603-51147	2007	Y	NA	N
1603-51148	2007	Y	NA	N
1603-51626	2008	N	NA	N
1603-51627	2008	N	NA	N
1603-51628	2008	N	NA	N
1713-49296	2011	Y	NA	N
1713-49297	2011	Y	NA	N
1713-49370	2012	Y	NA	N
1713-13926	2010	Y	NA	N
1713-13927	2010	Y	NA	N
1713-49214	2011	Y	NA	N
1713-49215	2011	Y	NA	N
1713-49216	2011	Y	NA	N
1713-89643	2014	N	NA	N
1713-89644	2014	N	NA	N
1713-89645	2014	N	NA	N
1713-89646	2014	N	NA	N
1713-89681	2014	N	NA	N
1713-89682	2014	N	NA	N
1713-89683	2014	N	NA	N
1713-13497	2013	Y	NA	N
1713-13498	2013	Y	NA	N
1713-13499	2013	Y	NA	N
1713-13500	2013	Y	NA	N
1603-51806	NA	N	NA	N
1603-51818	2008	N	NA	N
1603-51822	2008	N	NA	N
1713-13935	NA	N	NA	N
1713-13943	2010	N	NA	N
1573-65081	2004	N	NA	N
1603-51024	2007	N	NA	N
1603-51026	2007	N	NA	N
1603-51071	2008	N	NA	N
1603-51072	2008	N	NA	N
1603-51073	2008	N	NA	N
1603-51074	2008	N	NA	N
-WC	NA	N	2005	N
UM20_OKZYdad	NA	N	1996	N
9999-99953	NA	N	2004	N
1000-00027	NA	N	1993	N
1000-00028	NA	N	2001	N
1000-00029	NA	N	2001	N
1000-00038	NA	N	2002	N
1000-00039	NA	N	1999	N
1000-00040	NA	N	2000	Y
1013-63305	NA	N	1992	N
1013-63337	NA	N	1991	N
1013-63353	NA	N	1991	N
1013-63354	NA	N	1991	N
1013-63400	NA	N	1991	N
1453-63723	NA	N	1993	N
1043-44203	NA	N	1995	N
1043-44204	NA	N	1995	Y
1043-44208	NA	N	1996	N
1043-44209	NA	N	1995	Y
1043-44280	NA	N	1996	N
1043-80204	NA	N	NA	N
1043-80206	NA	N	NA	N
1433-87620	NA	N	NA	N
1453-38951	1990	N	NA	N
1043-80209	NA	N	NA	N
1043-80213	NA	N	NA	N
1043-80215	NA	N	NA	N
1053-56748	NA	N	NA	Y
1433-58309	1991	N	NA	N
1433-58310	1991	N	NA	N
1453-38901	1990	N	NA	N
1453-38902	1990	N	NA	N
1453-38903	1990	N	NA	N
1043-80224	NA	N	NA	N
1053-14495	NA	N	NA	N
1453-38954	1990	N	NA	N
1453-38955	1990	N	NA	N
1453-38969	1990	N	NA	N
1043-90506	NA	N	1996	N
1043-90535	NA	N	1996	N
1043-90557	NA	N	1997	N
1043-90558	NA	N	1996	Y
1063-42843	NA	N	2000	Y
1043-90559	NA	N	1996	Y
1043-90569	1998	Y	NA	N
1043-90570	1998	Y	NA	N
1513-50771	2000	Y	NA	N
1513-50772	2000	Y	NA	N
1513-50773	2000	Y	NA	N
1513-50774	2000	Y	NA	N
1063-42818	2002	Y	NA	N
1063-42819	2002	Y	NA	N
1453-57438	NA	N	1991	N
1043-90574	NA	N	1997	Y
WLAKm	NA	N	1998	Y
1513-50360	1999	N	NA	N
1053-14446	NA	N	NA	N
1053-14460	NA	N	NA	N
1053-14470	NA	N	NA	N
1053-14472	NA	N	NA	N
1053-14474	NA	N	NA	Y
1053-14484	NA	N	NA	N
1053-14489	NA	N	NA	N
1053-56571	NA	N	NA	N
1053-56726	NA	N	NA	Y
1053-56731	NA	N	NA	Y
1053-56733	NA	N	NA	Y
1053-56735	NA	N	NA	Y
1053-56736	NA	N	NA	N
1053-56737	NA	N	NA	N
1053-56738	NA	N	NA	Y
1053-56739	NA	N	NA	N
1053-56740	NA	N	NA	N
1053-56741	NA	N	NA	N
1053-56742	NA	N	NA	N
1053-56743	NA	N	NA	Y
1053-56744	NA	N	NA	N
1053-56745	NA	N	NA	N
1053-56747	NA	N	NA	N
1053-56750	NA	N	NA	N
1053-56751	NA	N	NA	N
1053-56752	NA	N	NA	N
1053-56753	NA	N	NA	N
1053-56755	NA	N	NA	N
1053-56790	NA	N	NA	N
1063-42809	NA	N	2000	Y
1063-42889	NA	N	2000	Y
1063-43127	NA	N	2000	N
1063-43159	NA	N	2000	Y
TNGLm	NA	N	2001	Y
1063-43154	2002	N	NA	N
1063-43155	2002	N	NA	N
1063-43156	2002	N	NA	N
1063-43186	NA	N	2001	N
1063-43192	NA	N	2001	N
1063-43193	NA	N	2002	N
1063-43194	NA	N	2002	N
1063-43195	NA	N	2000	N
1063-43197	NA	N	2001	N
1063-43199	NA	N	2002	N
1063-43408	NA	N	2000	N
1063-43412	NA	N	2001	N
1063-43413	NA	N	2002	N
1063-43414	NA	N	2002	N
1063-43415	NA	N	2002	N
1063-43416	NA	N	2002	N
1063-43417	NA	N	2001	N
1063-43418	NA	N	2001	Y
1063-43501	NA	N	2001	N
1063-43502	NA	N	2001	N
1063-43503	NA	N	2002	N
1063-43504	NA	N	2001	N
1063-48601	NA	N	1999	Y
1063-48602	NA	N	2000	N
1063-48603	NA	N	1999	Y
1063-48610	NA	N	2000	N
1063-48611	NA	N	2000	N
1063-48614	NA	N	1999	Y
1063-48633	NA	N	2000	N
1063-48646	NA	N	1999	Y
1063-48696	NA	N	1999	N
1063-48934	NA	N	2000	Y
1063-48935	NA	N	2001	Y
1063-48936	NA	N	2001	N
1063-48943	NA	N	2000	N
1063-48947	NA	N	2000	N
1063-48949	NA	N	2001	Y
1063-48951	NA	N	1999	Y
1173-04914	NA	N	1996	Y
1453-78247	NA	N	1995	Y
1173-04961	1998	N	NA	Y
1063-43052	2002	N	NA	N
1063-43053	2002	N	NA	N
1163-68212	NA	N	1996	N
1163-68235	NA	N	1994	Y
1163-68241	NA	N	1997	N
1163-68242	NA	N	1996	N
1163-68243	NA	N	1996	Y
1453-78363	NA	N	1994	Y
1453-78366	NA	N	1994	Y
1513-50169	1999	Y	NA	N
1513-50170	1999	Y	NA	N
1513-50171	1999	Y	NA	N
1453-78360	1996	Y	NA	N
1453-78361	1996	Y	NA	N
1453-78362	1996	Y	NA	N
1163-68244	NA	N	1997	N
1163-68246	NA	N	1997	N
1163-68247	NA	N	1996	N
1163-68248	NA	N	1996	N
1163-68250	NA	N	1997	N
1163-68252	NA	N	1997	N
1163-68253	NA	N	1996	N
1163-68256	NA	N	1996	N
1163-68257	NA	N	1997	N
1163-68258	NA	N	1997	N
1163-68259	NA	N	1996	N
1163-68263	NA	N	1997	N
1163-68264	NA	N	1997	N
1163-68265	NA	N	1997	Y
1163-68266	NA	N	1996	N
1163-68269	NA	N	1996	N
1163-68270	NA	N	1996	N
1163-68271	NA	N	1997	N
1163-68275	NA	N	1997	N
1163-68276	NA	N	1996	N
1163-68277	NA	N	1996	Y
1163-68280	NA	N	1997	Y
1163-68290	NA	N	1996	N
1163-68300	NA	N	1996	N
1173-04901	NA	N	1996	N
1173-04903	NA	N	1997	N
1173-04904	NA	N	1997	Y
1173-04906	NA	N	1996	N
1173-04907	NA	N	1996	N
1173-04910	NA	N	1996	Y
1173-04911	NA	N	1996	Y
1513-50222	NA	N	1997	Y
1513-50223	1999	N	NA	N
1513-50224	1999	N	NA	N
1513-50225	1999	N	NA	N
1513-50226	1999	N	NA	N
1173-04913	NA	N	1996	N
1173-04919	NA	N	1996	Y
1173-04923	NA	N	1996	Y
1173-04931	NA	N	1996	Y
1173-04988	NA	N	1996	N
1423-42665	NA	N	NA	N
1423-42897	NA	N	NA	N
1043-80294	NA	N	NA	N
1043-80296	NA	N	NA	N
1433-58315	NA	N	1991	Y
1433-58321	NA	N	NA	Y
1433-87610	NA	N	NA	N
1053-14433	NA	N	NA	Y
1453-57446	1993	N	NA	N
1453-57447	1993	N	NA	N
1453-57448	1993	N	NA	N
1453-57449	1993	N	NA	N
1453-72826	1994	N	NA	N
1453-72827	1994	N	NA	N
1453-72828	1994	N	NA	N
1453-72829	1994	N	NA	N
1433-58322	NA	N	NA	N
1433-58326	NA	N	1991	N
1433-58329	NA	N	1991	N
1433-58331	NA	N	NA	N
1433-58332	NA	N	1991	N
1433-58333	NA	N	1991	N
1433-58334	NA	N	NA	N
1433-58335	NA	N	NA	N
1433-58337	NA	N	1991	Y
1433-58338	NA	N	NA	N
1433-58339	NA	N	1991	N
1433-58342	NA	N	NA	Y
1433-58343	NA	N	NA	N
1433-58344	NA	N	NA	N
1433-58345	NA	N	1991	N
1433-58346	NA	N	1991	N
1433-58347	NA	N	1991	N
1433-58348	NA	N	1991	N
1433-58350	NA	N	NA	N
1433-58351	NA	N	NA	N
1433-58353	NA	N	NA	N
1433-58354	NA	N	NA	N
1433-58355	NA	N	NA	N
1433-58357	NA	N	NA	N
1433-58358	NA	N	NA	N
1433-58361	NA	N	1991	N
1433-58363	NA	N	NA	N
1433-58364	NA	N	1991	N
1433-58365	NA	N	NA	N
1433-58366	NA	N	NA	N
1433-58367	NA	N	1991	N
1433-58368	NA	N	NA	N
1433-58369	NA	N	NA	Y
1433-58371	NA	N	NA	Y
1433-58373	NA	N	NA	Y
1433-58381	NA	N	NA	Y
1453-63639	1993	N	NA	N
1453-63640	1993	N	NA	N
1453-63641	1993	N	NA	N
1013-63320	1992	N	NA	N
1013-63321	1992	N	NA	N
1013-63322	1992	N	NA	N
1433-58372	NA	N	NA	Y
1433-58374	NA	N	NA	N
1433-58376	NA	N	1991	N
1433-58386	NA	N	1991	N
1433-58417	NA	N	1991	N
1433-87503	NA	N	NA	N
1433-87518	NA	N	NA	N
1433-87611	NA	N	NA	N
1453-38929	1990	N	NA	N
1453-39185	1991	N	NA	N
1453-39186	1991	N	NA	N
1433-87568	NA	N	NA	N
1053-14429	NA	N	NA	Y
1053-14431	NA	N	NA	N
1053-56601	NA	N	NA	N
1053-56602	NA	N	NA	N
1053-56603	NA	N	NA	Y
1433-87636	NA	N	NA	N
1433-87581	NA	N	NA	N
1433-87613	NA	N	NA	N
1453-38941	NA	N	NA	Y
1453-38953	NA	N	NA	N
1453-38961	NA	N	NA	N
1453-38981	NA	N	NA	N
1453-39006	NA	N	NA	N
1453-39008	NA	N	NA	N
1453-39009	NA	N	NA	N
1453-39010	NA	N	NA	Y
1453-39018	NA	N	NA	Y
1453-57472	1993	N	NA	N
1453-57473	1993	N	NA	N
1453-57474	1993	N	NA	N
1453-63659	1993	N	NA	N
1453-63660	1993	N	NA	N
DRUM91fldg1	1991	N	NA	N
DRUM91fldg2	1991	N	NA	N
1013-63306	1992	N	NA	N
1013-63307	1992	N	NA	N
1453-39011	NA	N	NA	Y
1453-39012	NA	N	NA	N
1453-39016	NA	N	NA	Y
1453-39017	NA	N	NA	Y
1453-39019	NA	N	NA	Y
1453-57415	NA	N	1992	Y
1453-63654	1993	N	NA	N
1453-63655	1993	N	NA	N
1453-39021	NA	N	NA	N
1453-39022	NA	N	NA	N
1453-39025	NA	N	NA	N
1453-39026	NA	N	NA	Y
1453-39030	NA	N	NA	Y
1453-39132	NA	N	NA	N
1453-39161	NA	N	NA	Y
1453-39162	NA	N	NA	Y
1453-39193	1991	N	NA	N
1433-58320	1991	N	NA	N
1453-39184	NA	N	NA	N
1453-39194	NA	N	1991	N
1453-39197	NA	N	1991	N
1453-39200	NA	N	NA	Y
1453-63693	NA	N	1991	Y
1453-63513	1993	N	NA	N
1453-57407	NA	N	1991	Y
1453-57409	NA	N	1992	N
1453-57410	NA	N	1992	Y
1453-57413	NA	N	1992	N
1453-57414	NA	N	1992	Y
1453-57416	NA	N	1991	N
1453-57418	NA	N	1991	N
1453-57419	NA	N	1991	N
1453-57421	NA	N	1991	N
1453-57422	NA	N	1991	Y
1453-57426	NA	N	1991	Y
1453-57475	1993	N	NA	Y
1453-57476	1993	N	NA	N
1453-57477	1993	N	NA	N
MACT94fldg	1994	N	NA	N
1453-57430	NA	N	1991	N
1453-57431	NA	N	1991	N
1453-57435	NA	N	1991	Y
1453-57439	NA	N	1992	N
1453-57440	NA	N	1991	N
1453-57444	NA	N	1991	Y
1453-57452	NA	N	1992	N
1453-57483	NA	N	1991	Y
1453-63587	NA	N	1992	Y
1453-63675	NA	N	1991	N
1453-63683	NA	N	1993	N
1453-63686	NA	N	1992	N
1453-63689	NA	N	1993	Y
1453-63694	NA	N	1993	N
1453-63695	NA	N	1993	N
1453-63696	NA	N	1992	N
1453-63700	NA	N	1993	N
1453-63708	NA	N	1993	N
1453-72706	NA	N	1992	Y
1453-72707	NA	N	1992	Y
1453-72803	NA	N	1992	N
1453-72805	NA	N	1992	N
1453-72807	NA	N	1993	N
1453-72809	NA	N	1993	N
1453-72810	NA	N	1993	N
1453-72811	NA	N	1992	Y
1453-72812	NA	N	1992	Y
1453-72814	NA	N	1992	Y
1453-72880	1994	N	NA	N
1453-72881	1994	N	NA	N
1453-72813	NA	N	1993	Y
1453-72816	NA	N	1992	Y
1453-72817	NA	N	1992	N
1453-72818	NA	N	1993	N
1453-72822	NA	N	1992	N
1453-72823	NA	N	1992	Y
1453-72848	NA	N	1993	N
1453-72849	NA	N	1993	Y
1453-78204	NA	N	1994	Y
1513-02084	1997	N	NA	N
1453-72853	NA	N	1993	N
1453-72897	NA	N	1993	Y
1453-75688	NA	N	1995	Y
1453-78038	NA	N	1994	N
1453-78039	NA	N	1993	Y
1453-78042	NA	N	1993	N
1453-78043	NA	N	1994	N
1453-78048	NA	N	1994	N
1453-78049	NA	N	1994	N
1453-78050	NA	N	1993	Y
1453-78051	NA	N	1994	Y
1453-78052	NA	N	1994	Y
1453-78053	NA	N	1994	N
1453-78054	NA	N	1994	N
1453-78055	NA	N	1993	N
1453-78057	NA	N	1994	N
1453-78059	NA	N	1994	N
1453-78060	NA	N	1994	N
1453-78061	NA	N	1994	N
1453-78065	NA	N	1993	Y
1453-78069	NA	N	1993	Y
1453-78070	NA	N	1993	Y
1513-50319	1999	Y	NA	N
1513-50320	1999	Y	NA	N
1513-50321	1999	Y	NA	N
1513-50322	1999	Y	NA	N
1513-50934	2001	Y	NA	N
1513-50935	2001	Y	NA	N
1453-78071	NA	N	1994	N
1453-78073	NA	N	1994	Y
PINEm	NA	N	1995	Y
1453-78367	1996	N	NA	N
1453-78368	1996	N	NA	N
1453-78074	NA	N	1994	N
1453-78076	NA	N	1993	Y
1453-78078	NA	N	1994	N
1453-78079	NA	N	1994	N
1453-78080	NA	N	1994	Y
1453-78081	NA	N	1994	Y
1453-78082	NA	N	1994	N
1453-78083	NA	N	1994	N
1453-78085	NA	N	1994	N
1453-78086	NA	N	1993	N
1453-78087	NA	N	1993	N
1453-78088	NA	N	1994	N
1453-78089	NA	N	1994	N
1453-78090	NA	N	1994	N
1453-78092	NA	N	1994	N
1453-78093	NA	N	1994	N
1453-78095	NA	N	1994	N
1453-78097	NA	N	1994	Y
1513-02413	NA	N	1994	Y
1513-02064	1997	N	NA	N
1453-78098	NA	N	1994	N
1453-78099	NA	N	1994	N
1453-78104	NA	N	1994	N
1453-78170	NA	N	1993	Y
1453-78199	NA	N	1994	N
1453-78221	NA	N	1994	Y
1453-78225	NA	N	1994	N
1453-78226	NA	N	1994	N
1453-78227	NA	N	1995	Y
1453-78230	NA	N	1995	N
1453-78231	NA	N	1995	Y
1513-50380	NA	N	1998	Y
1513-50756	2000	Y	NA	N
1513-50757	2000	Y	NA	N
1453-78232	NA	N	1994	Y
1453-78234	NA	N	1994	Y
1453-78236	NA	N	1994	Y
1453-78237	NA	N	1994	N
1453-78238	NA	N	1995	N
1453-78239	NA	N	1994	Y
1453-78244	NA	N	1994	N
1453-78245	NA	N	1994	Y
1453-78246	NA	N	1994	Y
1453-78391	NA	N	1994	N
1513-02014	NA	N	1995	N
1513-02070	NA	N	1997	N
1513-02072	NA	N	1997	N
1513-02074	NA	N	1995	N
1513-02077	NA	N	1995	N
1513-02086	NA	N	1995	N
1513-02093	NA	N	1996	N
1513-02095	NA	N	1997	N
1513-02096	NA	N	1997	N
1513-02097	NA	N	1997	N
1513-02098	NA	N	1997	N
1513-02411	NA	N	1995	Y
1513-02412	NA	N	1995	Y
1513-02414	NA	N	1994	Y
1513-02479	NA	N	1996	N
1513-02498	NA	N	1995	Y
1513-50202	NA	N	1997	Y
1513-50258	NA	N	1997	Y
1513-50268	1999	N	NA	N
